SummedProfit 3 strategies > 120%
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  7,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  8,00 |  3,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   48,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  3,00 |  4,00 |  | 2010 |   69,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  4,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  5,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  6,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  7,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  8,00 |  4,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   48,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  3,00 |  5,00 |  | 2010 |   69,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
SBER  | 2 | 3 | sell |  7,00 |  4,00 | 2 | 7 | buy  |  7,00 |  2,00 |  over GMKN  | 2 | 2 | sell |  5,00 |  2,00 | 5 | 7 | buy  |  4,00 |  5,00 |  over LKOH  | 3 | 7 | sell |  5,00 |  4,00 | 5 | 6 | sell |  4,00 |  5,00 |  | 2010 |   66,17 |   -4,00 |   -8,47 | 2011 |   53,01 |   -6,40 |   -8,00 | 2012 |   48,08 |    0,00 |   -4,00 | 2013 |   26,02 |   -9,15 |   -8,27
